filename,combo,precinct_num,precinct_name,party,governor_vote
Pre_024-Habersham South-0293.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-0250.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0244.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0522.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1833.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1827.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-0287.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-1199.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1370.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-1416.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-1402.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0708.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1364.tif,024,02,Habersham South,Rep,Clark Dean
Pre_024-Habersham South-0052.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-2123.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-0734.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-0720.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-2137.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0046.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1358.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0907.tif,024,02,Habersham South,Rep,[unread]
Pre_024-Habersham South-0913.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0091.tif,024,02,Habersham South,Rep,BLANK CONTEST
Pre_024-Habersham South-0906.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-0085.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-0090.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0084.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0912.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-0721.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-1371.tif,024,02,Habersham South,Dem,Jason Esteves
Pre_024-Habersham South-0053.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0735.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-2122.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1365.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0709.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1417.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-1198.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0286.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1826.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0245.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-2334.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-0292.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1832.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0523.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-0537.tif,024,02,Habersham South,Dem,Geoff Duncan
Pre_024-Habersham South-2320.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0279.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-1629.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-2308.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1167.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-0251.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-1615.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-1601.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1173.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-2283.tif,024,02,Habersham South,Rep,Gregg Kirkpatrick
Pre_024-Habersham South-2297.tif,024,02,Habersham South,Dem,Jason Esteves
Pre_024-Habersham South-1952.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0494.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1946.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0331.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1985.tif,024,02,Habersham South,Dem,Geoff Duncan
Pre_024-Habersham South-1749.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-2240.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0457.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-2254.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0443.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0325.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1775.tif,024,02,Habersham South,Dem,Jason Esteves
Pre_024-Habersham South-1013.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1588.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-2268.tif,024,02,Habersham South,Rep,David Clark
Pre_024-Habersham South-1007.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-0319.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0696.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-2095.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-0872.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-2081.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0682.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0866.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-2042.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0655.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0133.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-1239.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0899.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-1211.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-2056.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1577.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0669.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1205.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0641.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1563.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-1213.tif,024,02,Habersham South,Rep,David Clark
Pre_024-Habersham South-1575.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1561.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-1207.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-2068.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0119.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0131.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0657.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-2040.tif,024,02,Habersham South,Dem,Michael ”Mike” Thurmond
Pre_024-Habersham South-1549.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0864.tif,024,02,Habersham South,Dem,Michael ”Mike” Thurmond
Pre_024-Habersham South-0643.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-2054.tif,024,02,Habersham South,Rep,Brad Raffenspe
Pre_024-Habersham South-0125.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-0870.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-2083.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0858.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0694.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-0680.tif,024,02,Habersham South,Rep,[unread]
Pre_024-Habersham South-0469.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1777.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-2097.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1011.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1005.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0455.tif,024,02,Habersham South,Dem,Geoff Duncan
Pre_024-Habersham South-1763.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0333.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-2242.tif,024,02,Habersham South,Rep,[unread]
Pre_024-Habersham South-1993.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0327.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1987.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-1039.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0441.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-2256.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1978.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0496.tif,024,02,Habersham South,Rep,Steve Gooch
Pre_024-Habersham South-1788.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-2281.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-2295.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0482.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1944.tif,024,02,Habersham South,Rep,John F- Kennedy
Pre_024-Habersham South-1603.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-2336.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-0509.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1165.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0521.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1159.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0247.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-1818.tif,024,02,Habersham South,Dem,Michael ”Mike” Thurmond
Pre_024-Habersham South-2322.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0253.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-0535.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-1830.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-1824.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0284.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0290.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-2108.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-1367.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1401.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1373.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-2120.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-1415.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0737.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-0051.tif,024,02,Habersham South,Dem,Jason Esteves
Pre_024-Habersham South-0045.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-2134.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1429.tif,024,02,Habersham South,Rep,[unread]
Pre_024-Habersham South-0910.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-0092.tif,024,02,Habersham South,Dem,Amanda Duffy
Pre_024-Habersham South-0904.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1398.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-0086.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0938.tif,024,02,Habersham South,Rep,Greg Dolezal
Pre_024-Habersham South-0093.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0087.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1399.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0939.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-0736.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-0905.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-2121.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0050.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-0911.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0722.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-2135.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-0044.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1414.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1372.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1366.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-0291.tif,024,02,Habersham South,Dem,Michael ”Mike” Thurmond
Pre_024-Habersham South-1831.tif,024,02,Habersham South,Dem,Geoff Duncan
Pre_024-Habersham South-0078.tif,024,02,Habersham South,Rep,John F- Kennedy
Pre_024-Habersham South-1400.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1825.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-2323.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1819.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0285.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-0252.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-2337.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0246.tif,024,02,Habersham South,Dem,Jason Esteves
Pre_024-Habersham South-0520.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1158.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1616.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-1170.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-0508.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1602.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1945.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1164.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-2280.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-2294.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1789.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0497.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1979.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1951.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1986.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-1038.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-0326.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-2257.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0440.tif,024,02,Habersham South,Rep,[unread]
Pre_024-Habersham South-1992.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-2243.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-1762.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-0332.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0454.tif,024,02,Habersham South,Rep,John F- Kennedy
Pre_024-Habersham South-1004.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0468.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-1776.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0681.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-2096.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-0859.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-2082.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0695.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1010.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0865.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-2055.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-0871.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0642.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0130.tif,024,02,Habersham South,Rep,Steve Gooch
Pre_024-Habersham South-0124.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-2041.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0118.tif,024,02,Habersham South,Dem,Jason Esteves
Pre_024-Habersham South-1548.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-1212.tif,024,02,Habersham South,Dem,Michael ”Mike” Thurmond
Pre_024-Habersham South-0656.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-1560.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1249.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-1574.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-2069.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0157.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-2026.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0631.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0625.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-2032.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-1275.tif,024,02,Habersham South,Rep,[unread]
Pre_024-Habersham South-1513.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1507.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0619.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-1261.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-0180.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0194.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0816.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0802.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-0433.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-2224.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0355.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0341.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-2230.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1711.tif,024,02,Habersham South,Dem,Geoff Duncan
Pre_024-Habersham South-1739.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0427.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-2218.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0369.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1077.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0396.tif,024,02,Habersham South,Dem,Jason Esteves
Pre_024-Habersham South-1063.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-1705.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-1922.tif,024,02,Habersham South,Rep,[unread]
Pre_024-Habersham South-2350.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1659.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1881.tif,024,02,Habersham South,Rep,John F- Kennedy
Pre_024-Habersham South-0221.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-2344.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-0553.tif,024,02,Habersham South,Rep,David Clark
Pre_024-Habersham South-1665.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-1895.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-1103.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1117.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1671.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-0209.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-0023.tif,024,02,Habersham South,Dem,Jason Esteves
Pre_024-Habersham South-0584.tif,024,02,Habersham South,Rep,Clark Dean
Pre_024-Habersham South-1842.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0590.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-2152.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-0751.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1856.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0745.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0989.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-2146.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-0037.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1329.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1301.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1467.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1473.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0779.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1315.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-1498.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-0786.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-2191.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-0792.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-2185.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-0962.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0963.tif,024,02,Habersham South,Dem,Michael ”Mike” Thurmond
Pre_024-Habersham South-0977.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0976.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1499.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-2184.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-2190.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1472.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0787.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-1314.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1300.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0793.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-2147.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-0778.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1466.tif,024,02,Habersham South,Rep,Tom Williams
Pre_024-Habersham South-0750.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0036.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-1328.tif,024,02,Habersham South,Rep,Clark Dean
Pre_024-Habersham South-0022.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0988.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0744.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-2153.tif,024,02,Habersham South,Rep,Greg Dolezal
Pre_024-Habersham South-1857.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0591.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-1843.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-0585.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1664.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-0208.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-1116.tif,024,02,Habersham South,Rep,[unread]
Pre_024-Habersham South-2345.tif,024,02,Habersham South,Dem,Keisha Lance Bottoms
Pre_024-Habersham South-1670.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-1102.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-0234.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-0552.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1894.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-2351.tif,024,02,Habersham South,Rep,Brad Raffensperger
Pre_024-Habersham South-1658.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0546.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1089.tif,024,02,Habersham South,Dem,Jason Esteves
Pre_024-Habersham South-0220.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-1880.tif,024,02,Habersham South,Rep,Burt Jones
Pre_024-Habersham South-0383.tif,024,02,Habersham South,Rep,Chris Carr
Pre_024-Habersham South-1923.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-1937.tif,024,02,Habersham South,Rep,Rick Jackson
Pre_024-Habersham South-0397.tif,024,02,Habersham South,Rep,Burt Jones
